
Gurobi 12.0.3 (win64) logging started Tue Sep  8 01:44:07 2026

Set parameter LogFile to value "C:\Users\TECNO-MASTER\Desktop\Elmo_infrastructure_sizing_NP-\output\DCH_septiembre\Bateria_353\Costo_variable\Swap_libre\Swap_variable_3estaciones_320kW_Descomp\station_3_d244_stage1\ELMO_log.txt"
Set parameter Threads to value 1
Set parameter Heuristics to value 0.5
Set parameter MIPFocus to value 3
Set parameter Presolve to value 2
Set parameter FlowCoverCuts to value 2
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (win64 - Windows 11+.0 (26200.2))

CPU model: Intel(R) Core(TM) i9-14900K, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1200
MIPGap  0.05
Heuristics  0.5
MIPFocus  3
FlowCoverCuts  2
Presolve  2
Threads  1

Optimize a model with 26358 rows, 53707 columns and 243503 nonzeros
Model fingerprint: 0xcce2294c
Variable types: 2099 continuous, 51608 integer (18485 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [8e-03, 8e+04]
  Bounds range     [1e+00, 1e+01]
  RHS range        [1e+00, 1e+04]
Presolve removed 23414 rows and 43747 columns
Presolve time: 0.25s
Presolved: 2944 rows, 9960 columns, 31817 nonzeros
Variable types: 824 continuous, 9136 integer (8566 binary)
Root relaxation presolved: 2944 rows, 9960 columns, 31817 nonzeros


Root relaxation: objective 1.957496e+05, 13443 iterations, 1.66 seconds (1.84 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  1141   934 196455.475   24  146 236016.965 196455.475  16.8%   696  260s
  1181   961 196506.930   27  138 236016.965 196456.952  16.8%   696  265s
  1223   989 196458.259   25  156 236016.965 196458.259  16.8%   694  270s
  1259  1013 196474.759   23  324 236016.965 196459.160  16.8%   699  275s
  1303  1042 196465.268   21  289 236016.965 196460.600  16.8%   697  280s
  1320  1054 196460.901   20  183 236016.965 196460.901  16.8%   702  286s
  1339  1066 196460.901   27  154 236016.965 196460.901  16.8%   708  290s
  1370  1087 196461.560   26  159 236016.965 196460.901  16.8%   718  295s
  1392  1102 196460.901   23  128 236016.965 196460.901  16.8%   729  300s
  1418  1119 196460.901   20  231 236016.965 196460.901  16.8%   740  305s
  1444  1136 196575.900   32  160 236016.965 196460.901  16.8%   755  310s
  1463  1149 196479.152   26  277 236016.965 196460.901  16.8%   766  315s
  1486  1164 196573.469   22  303 236016.965 196460.962  16.8%   787  325s
  1528  1192 196527.061   28  251 236016.965 196461.950  16.8%   786  330s
  1573  1222 196465.565   20  279 236016.965 196463.404  16.8%   783  335s
  1610  1247 196478.255   24  210 236016.965 196465.002  16.8%   790  340s
  1632  1262 196496.798   27  164 236016.965 196465.152  16.8%   804  345s
  1669  1286 196465.539   33  144 236016.965 196465.539  16.8%   811  352s
  1684  1296 196465.539   26  195 236016.965 196465.539  16.8%   815  355s
  1711  1314 196502.819   24  254 236016.965 196465.539  16.8%   829  360s
  1740  1334 196477.277   30  213 236016.965 196465.539  16.8%   842  365s
  1754  1343 196465.750   28  171 236016.965 196465.539  16.8%   845  370s
  1774  1356 196530.003   25  271 236016.965 196465.539  16.8%   858  375s
  1816  1384 196512.437   29  240 236016.965 196466.552  16.8%   860  380s
H 1846  1374                    235167.41057 196467.618  16.5%   856  384s
  1846  1376 196474.978   29  262 235167.411 196467.625  16.5%   857  387s
H 1848  1350                    235108.85992 196467.630  16.4%   856  387s
  1869  1366 196469.254   19  294 235108.860 196468.598  16.4%   858  390s
H 1875  1343                    235070.71860 196468.783  16.4%   857  390s
  1920  1375 196491.461   29  215 235070.719 196470.392  16.4%   850  395s
  1962  1412 196475.618   27  265 235070.719 196471.333  16.4%   852  400s
  2005  1455 196497.326   23  268 235070.719 196472.853  16.4%   850  405s
  2045  1495 196474.429   20  324 235070.719 196474.429  16.4%   850  410s
H 2068  1516                    235051.64794 196475.396  16.4%   847  414s
  2068  1518 196475.423   22  319 235051.648 196475.423  16.4%   847  416s
H 2091  1539                    235023.81732 196476.329  16.4%   845  418s
H 2091  1539                    234976.24199 196476.329  16.4%   845  418s
  2101  1551 196476.718   19  308 234976.242 196476.672  16.4%   844  420s
  2152  1602 196478.255   21  288 234976.242 196478.255  16.4%   841  425s
  2194  1644 196528.385   25  236 234976.242 196479.263  16.4%   839  430s
  2224  1674 196479.971   21  225 234976.242 196479.971  16.4%   841  442s
H 2226  1674                    234909.59600 196479.971  16.4%   841  443s
  2234  1684 196479.971   21  229 234909.596 196479.971  16.4%   847  445s
  2251  1701 196479.971   17  241 234909.596 196479.971  16.4%   860  450s
  2273  1723 196581.859   24  256 234909.596 196479.971  16.4%   869  455s
  2298  1748 196479.971   27  213 234909.596 196479.971  16.4%   881  460s
  2318  1768 196556.943   25  285 234909.596 196479.971  16.4%   892  465s
  2334  1784 196511.267   23  312 234909.596 196479.971  16.4%   905  470s
  2354  1804 196546.107   23  253 234909.596 196479.971  16.4%   916  475s
  2371  1821 196496.979   25  285 234909.596 196479.971  16.4%   927  480s
H 2381  1829                    234867.85967 196479.971  16.3%   929  483s
  2381  1831 196555.435   23  279 234867.860 196479.971  16.3%   930  487s
  2392  1842 196566.708   25  286 234867.860 196479.971  16.3%   933  490s
  2414  1864 196539.220   23  282 234867.860 196479.971  16.3%   943  495s
  2439  1889 196541.497   29  262 234867.860 196480.048  16.3%   952  500s
  2475  1925 196508.656   24  226 234867.860 196480.501  16.3%   954  505s
H 2496  1944                    234861.66035 196480.948  16.3%   951  506s
  2524  1974 196489.050   24  314 234861.660 196481.734  16.3%   948  510s
  2572  2022 196516.396   29  180 234861.660 196483.254  16.3%   943  515s
  2585  2035 196488.855   30  301 234861.660 196483.608  16.3%   940  524s
  2589  2039 196515.617   21  227 234861.660 196483.679  16.3%   940  525s
  2621  2071 196526.186   23  323 234861.660 196484.092  16.3%   947  530s
  2650  2100 196529.012   29  289 234861.660 196484.610  16.3%   953  535s
  2673  2123 196484.610   29  255 234861.660 196484.610  16.3%   963  540s
  2697  2147 196484.610   27  209 234861.660 196484.610  16.3%   970  545s
  2731  2181 196563.290   24  321 234861.660 196485.272  16.3%   973  550s
  2784  2234 196541.657   20  360 234861.660 196487.037  16.3%   967  555s
  2835  2285 196726.566   24  271 234861.660 196488.730  16.3%   963  560s
  2843  2293 196488.838   23  213 234861.660 196488.730  16.3%   966  568s
  2849  2299 196488.730   24  202 234861.660 196488.730  16.3%   967  570s
  2901  2351 196489.606   20  353 234861.660 196489.562  16.3%   961  575s
  2955  2405 196491.248   22  271 234861.660 196491.188  16.3%   953  580s
  3000  2450 196608.366   29  301 234861.660 196492.425  16.3%   950  585s
  3053  2503 196783.560   23  267 234861.660 196493.814  16.3%   946  590s
  3103  2553 196525.890   24  192 234861.660 196494.920  16.3%   941  595s
  3151  2601 196561.207   19  227 234861.660 196496.019  16.3%   938  600s
  3168  2618 196503.355   26  230 234861.660 196496.570  16.3%   937  611s
  3204  2654 196537.721   26  259 234861.660 196497.326  16.3%   936  615s
  3233  2683 196555.255   28  264 234861.660 196497.326  16.3%   944  620s
  3280  2730 196547.857   28  285 234861.660 196498.310  16.3%   942  625s
  3329  2779 196499.042   18  202 234861.660 196499.042  16.3%   939  630s
  3369  2819 196499.042   26  118 234861.660 196499.042  16.3%   941  635s
  3397  2847 196499.042   24  116 234861.660 196499.042  16.3%   945  640s
  3433  2883 196504.728   28  188 234861.660 196499.042  16.3%   953  645s
  3470  2920 196499.042   20   99 234861.660 196499.042  16.3%   958  650s
